Time Step,difference,close,far,ratio
905,19.42148142,183.0668993,163.6454179,0.893910469
,,,,
906,19.37205335,183.1268823,163.754829,0.89421513
,,,,
907,19.43089983,183.3279228,163.897023,0.894010146
,,,,
908,19.1406254,183.4167121,164.2760867,0.895644049
,,,,
909,19.35147947,183.741241,164.3897615,0.894680806
,,,,
910,19.47713099,184.0291163,164.5519853,0.894162775
,,,,
911,19.44876296,184.3200342,164.8712713,0.894483727
,,,,
912,19.949042,184.6308058,164.6817638,0.891951715
,,,,
913,19.6138987,184.5874707,164.973572,0.893741982
,,,,
914,20.20353131,185.1008602,164.8973288,0.890851229
,,,,
915,19.67277079,184.8236539,165.1508831,0.893559237
,,,,
916,20.16700891,185.2488022,165.0817933,0.89113555
,,,,
917,19.78456679,185.2840461,165.4994793,0.893220344
,,,,
918,20.00630946,185.6307051,165.6243957,0.892225214
,,,,
919,19.68818919,185.6280284,165.9398392,0.893937411
,,,,
920,19.9700408,185.9342918,165.964251,0.892596247
,,,,
921,19.72347887,186.0057268,166.282248,0.893963056
,,,,
922,19.67616909,186.1907708,166.5146018,0.894322533
,,,,
923,19.85983342,186.2957955,166.4359621,0.893396234
,,,,
924,19.52810933,186.3547853,166.8266759,0.895210046
,,,,
925,19.82027152,186.6601593,166.8398878,0.893816272
,,,,
926,19.39537067,186.5927092,167.1973385,0.896055045
,,,,
927,19.83406769,187.1200599,167.2859923,0.89400352
,,,,
928,19.50849801,186.9227089,167.4142109,0.895633344
,,,,
929,19.61840371,187.4230373,167.8046335,0.895325548
,,,,
930,19.46461495,187.277782,167.8131671,0.896065541
,,,,
931,19.6372281,187.8288552,168.1916271,0.895451484
,,,,
932,19.31463148,187.6500513,168.3354198,0.897071003
,,,,
933,19.64808458,188.2418117,168.5937271,0.895623165
,,,,
934,19.28887916,188.018233,168.7293538,0.897409529
,,,,
935,19.71832138,188.5412707,168.8229493,0.895416418
,,,,
936,19.22881616,188.352571,169.1237548,0.897910519
,,,,
937,19.77525914,188.9037928,169.1285336,0.895315712
,,,,
938,19.40964543,188.8835193,169.4738739,0.897240132
,,,,
939,19.62603279,189.1935348,169.5675021,0.896264781
,,,,
940,19.25276573,189.2907957,170.03803,0.898290006
,,,,
941,19.41722956,189.5841854,170.1669559,0.897579909
,,,,
942,19.45156202,189.6189374,170.1673753,0.897417619
,,,,
943,19.50779717,189.9033464,170.3955492,0.897275127
,,,,
944,19.2330719,189.9508173,170.7177454,0.898747096
,,,,
945,19.43924123,190.2323892,170.793148,0.897813189
,,,,
946,18.95385549,190.2641757,171.3103202,0.900381375
,,,,
947,19.48909786,190.6220284,171.1329306,0.897760516
,,,,
948,18.55639817,190.4202926,171.8638944,0.902550312
,,,,
949,19.65086136,191.0865521,171.4356907,0.89716251
,,,,
950,18.81723731,190.852059,172.0348217,0.901404064
,,,,
951,19.4907649,191.3415834,171.8508185,0.898136283
,,,,
952,19.07670937,191.2833914,172.206682,0.900269912
,,,,
953,19.64788139,191.6779821,172.0301007,0.897495366
,,,,
954,18.84985623,191.3990301,172.5491738,0.901515404
,,,,
955,19.83965456,192.1628008,172.3231462,0.896756009
,,,,
956,19.04443292,191.887923,172.8434901,0.900752311
,,,,
957,19.63508255,192.4065511,172.7714685,0.897950031
,,,,
958,19.12160456,192.1951347,173.0735301,0.900509424
,,,,
959,19.81833691,192.6450328,172.8266959,0.897125108
,,,,
960,19.26437809,192.4476024,173.1832243,0.899898061
,,,,
961,19.29118897,192.8358622,173.5446732,0.899960574
,,,,
962,19.1962673,192.8638253,173.667558,0.900467248
,,,,
963,19.25404224,193.1119605,173.8579183,0.900295962
,,,,
964,18.99053399,193.2140041,174.2234701,0.901712435
,,,,
965,19.35653946,193.5536899,174.1971504,0.899993953
,,,,
966,19.289023,193.6848177,174.3957947,0.900410248
,,,,
967,19.42666763,193.8404807,174.4138131,0.899780131
,,,,
968,19.07339606,194.0199532,174.9465571,0.901693636
,,,,
969,19.5970563,194.237186,174.6401297,0.899107598
,,,,
970,19.56511744,194.5694248,175.0043074,0.899444029
,,,,
971,19.75796258,194.7811358,175.0231732,0.898563264
,,,,
972,19.74982698,194.976111,175.2262841,0.898706427
,,,,
973,20.25595418,195.4833642,175.2274101,0.896380164
,,,,
974,20.24205705,195.7742522,175.5321952,0.896605111
,,,,
975,19.86524508,195.6174959,175.7522508,0.898448526
,,,,
976,20.36661588,196.008026,175.6414101,0.896092949
,,,,
977,19.57521937,195.8238593,176.24864,0.900036597
,,,,
978,20.07066796,195.9452347,175.8745668,0.897570012
,,,,
979,19.48783317,196.4067597,176.9189265,0.900778195
,,,,
980,19.77053167,196.3647219,176.5941903,0.899317293
,,,,
981,19.4451428,196.5728145,177.1276717,0.901079186
,,,,
982,19.43143667,196.7769099,177.3454732,0.901251439
,,,,
983,19.60288055,197.1865277,177.5836472,0.90058712
,,,,
984,19.07173931,197.0386309,177.9668916,0.903208121
,,,,
985,19.59782906,197.3894009,177.7915719,0.900714887
,,,,
986,19.37629104,197.5314952,178.1552042,0.90190784
,,,,
987,19.63107461,197.6282418,177.9971671,0.900666654
,,,,
988,19.41991275,197.8362836,178.4163708,0.901838468
,,,,
989,19.455523,198.1914193,178.7358963,0.901834686
,,,,
990,19.10111573,198.1818388,179.0807231,0.903618233
,,,,
991,19.45858946,198.709053,179.2504636,0.902074973
,,,,
992,19.68747044,198.8415851,179.1541147,0.90098917
,,,,
993,19.79232657,199.1427664,179.3504398,0.900612375
,,,,
994,19.77889506,199.0581853,179.2792902,0.90063762
,,,,
995,19.77907822,199.5171544,179.7380762,0.900865275
,,,,
996,19.8061508,199.5517063,179.7455555,0.900746773
,,,,
997,19.4182581,199.6808522,180.2625941,0.90275353
,,,,
998,19.711264,199.9455659,180.2343019,0.901416849
,,,,
999,19.49552025,200.0676944,180.5721742,0.902555381
,,,,
1000,19.70991354,200.3558534,180.6459399,0.901625467
,,,,
1001,19.25659365,200.4276155,181.1710218,0.903922453
,,,,
1002,19.68586298,200.7316152,181.0457523,0.901929435
,,,,
1003,19.34473072,200.7924809,181.4477502,0.903658092
,,,,
1004,19.66799738,201.1201159,181.4521185,0.902207707
,,,,
1005,19.4481419,201.0819024,181.6337605,0.903282485
,,,,
1006,19.53016654,201.3192192,181.7890527,0.902989061
,,,,
1007,19.32000312,201.416198,182.0961948,0.904079199
,,,,
1008,19.82111701,201.703639,181.882522,0.901731485
,,,,
1009,19.57846815,201.9619585,182.3834903,0.903058634
,,,,
1010,19.76256655,202.0533134,182.2907468,0.902191327
,,,,
1011,19.23731932,202.2696695,183.0323502,0.904892714
,,,,
1012,19.39694028,202.1570398,182.7600995,0.904050137
,,,,
1013,19.42993926,202.5291638,183.0992245,0.904063499
,,,,
1014,19.83757026,202.715553,182.8779828,0.902140857
,,,,
1015,19.67218912,203.1901426,183.5179534,0.903183349
,,,,
1016,19.60920384,203.1320175,183.5228136,0.903465716
,,,,
1017,19.8151287,203.4441871,183.6290584,0.902601647
,,,,
1018,19.90756418,203.6225441,183.7149799,0.902233005
,,,,
1019,19.38895534,203.7034006,184.3144452,0.904817714
,,,,
1020,19.6264797,203.8428114,184.2163317,0.903717577
,,,,
1021,19.15586052,203.8806577,184.7247972,0.906043757
,,,,
1022,19.87360319,204.2582902,184.384687,0.902703566
,,,,
1023,19.14357802,204.2973615,185.1537835,0.90629552
,,,,
1024,19.65631456,204.4840877,184.8277731,0.903873623
,,,,
1025,20.02304753,204.8125205,184.7894729,0.90223719
,,,,
1026,19.39989623,204.716725,185.3168287,0.905235411
,,,,
1027,20.06638383,205.2345597,185.1681758,0.902227072
,,,,
1028,19.47693079,205.0045601,185.5276294,0.904992695
,,,,
1029,19.55079689,205.2428382,185.6920413,0.904743098
,,,,
1030,19.68751826,205.6947116,186.0071933,0.904287679
,,,,
1031,19.67099048,205.8566603,186.1856698,0.904443264
,,,,
1032,19.83252093,206.0108612,186.1783403,0.903730702
,,,,
1033,19.53347415,206.1114928,186.5780187,0.905228603
,,,,
1034,19.71736418,206.4270651,186.7097009,0.90448266
,,,,
1035,19.20140663,206.2665436,187.065137,0.906909738
,,,,
1036,19.50609195,206.6628137,187.1567218,0.905613924
,,,,
1037,19.47956443,206.8817486,187.4021842,0.905842035
,,,,
1038,19.43477763,207.0129876,187.5782099,0.906118076
,,,,
1039,19.70805406,207.4945544,187.7865003,0.905018934
,,,,
1040,19.70719248,207.5361718,187.8289793,0.905042132
,,,,
1041,19.51787544,207.7314372,188.2135617,0.906042746
,,,,
1042,19.51647842,207.9305844,188.414106,0.906139453
,,,,
1043,19.49929179,207.9222134,188.4229216,0.906218333
,,,,
1044,19.51631409,208.2623352,188.7460211,0.906289757
,,,,
1045,19.72752488,208.2928653,188.5653404,0.905289483
,,,,
1046,19.9370249,208.7557657,188.8187408,0.904495932
,,,,
1047,19.44760223,208.5571713,189.1095691,0.906751697
,,,,
1048,20.05562431,209.1763831,189.1207588,0.904120991
,,,,
1049,18.88077712,208.861699,189.9809219,0.909601534
,,,,
1050,19.55713466,209.517207,189.9600724,0.906656189
,,,,
1051,19.07368066,209.1898681,190.1161875,0.908821202
,,,,
1052,19.78531028,210.0013918,190.2160815,0.905784861
,,,,
1053,19.42221104,209.8162855,190.3940745,0.9074323
,,,,
1054,19.38192481,210.1056254,190.7237006,0.907751519
,,,,
1055,19.12469393,209.9737599,190.849066,0.908918648
,,,,
1056,19.3989498,210.5181156,191.1191658,0.907851399
,,,,
1057,19.02833774,210.4852599,191.4569222,0.909597766
,,,,
1058,19.25973985,210.6591186,191.3993788,0.908573909
,,,,
1059,19.21388866,210.8184692,191.6045805,0.908860506
,,,,
1060,19.70611873,211.0457172,191.3395985,0.906626304
,,,,
1061,19.17778885,211.1521543,191.9743654,0.9091755
,,,,
1062,19.99394149,211.5002306,191.5062891,0.905466101
,,,,
1063,19.69622288,211.6406239,191.944401,0.906935528
,,,,
1064,19.68543963,211.7998178,192.1143782,0.90705639
,,,,
1065,19.62421365,212.1015765,192.4773628,0.907477285
,,,,
1066,20.32194909,212.3805733,192.0586242,0.904313522
,,,,
1067,19.38342539,212.3497023,192.9662769,0.908719319
,,,,
1068,19.86453282,212.5335086,192.6689758,0.906534584
,,,,
1069,19.76594504,212.7847546,193.0188095,0.907108265
,,,,
1070,19.59594101,212.8798506,193.2839096,0.907948352
,,,,
1071,20.00222487,213.2003836,193.1981587,0.906181103
,,,,
1072,19.2926205,213.0909376,193.7983171,0.90946297
,,,,
1073,19.66372705,213.5750763,193.9113492,0.90793061
,,,,
1074,19.56736515,213.5018211,193.9344559,0.90835036
,,,,
1075,19.37753753,213.9027494,194.5252119,0.909409591
,,,,
1076,19.51073031,214.1080177,194.5972874,0.908874359
,,,,
1077,19.69929615,214.4606397,194.7613435,0.908144934
,,,,
1078,19.65280449,214.49124,194.8384355,0.908374792
,,,,
1079,19.33549369,214.4959222,195.1604286,0.909856125
,,,,
1080,20.0419306,214.990087,194.9481564,0.90677742
,,,,
1081,19.37436059,214.8863291,195.5119685,0.909839027
,,,,
1082,19.692366,215.0401008,195.3477348,0.90842468
,,,,
1083,19.61233852,215.3170977,195.7047592,0.908914161
,,,,
1084,19.81217558,215.5243503,195.7121747,0.908074537
,,,,
1085,19.72660397,215.6025,195.875896,0.908504753
,,,,
1086,20.17389403,216.0418761,195.8679821,0.906620446
,,,,
1087,19.88979999,216.0958642,196.2060642,0.907958442
,,,,
1088,19.64893527,216.1700315,196.5210963,0.909104259
,,,,
1089,19.96393717,216.6035595,196.6396224,0.907831906
,,,,
1090,19.72853774,216.5823761,196.8538384,0.908909773
,,,,
1091,20.0085686,216.9942745,196.9857059,0.907792182
,,,,
1092,20.0265429,216.9384164,196.9118735,0.907685585
,,,,
1093,20.16504312,217.5726482,197.407605,0.907318115
,,,,
1094,19.44246409,217.1811868,197.7387227,0.910478139
,,,,
1095,20.14734901,217.7910586,197.6437095,0.907492304
,,,,
1096,19.67569356,217.7161885,198.0404949,0.909626869
,,,,
1097,20.24397971,218.258848,198.0148683,0.907247839
,,,,
1098,19.76452638,218.0482807,198.2837543,0.90935711
,,,,
1099,20.23548024,218.6237087,198.3882284,0.907441511
,,,,
1100,19.35934698,218.2226065,198.8632595,0.911286244
,,,,
1101,20.23803089,218.8506774,198.6126465,0.907525848
,,,,
1102,19.27750407,218.5433053,199.2658012,0.911790919
,,,,
1103,20.0465837,219.2016845,199.1551008,0.90854731
,,,,
1104,19.33536067,218.8283788,199.4930181,0.911641439
,,,,
1105,19.77023555,219.7059322,199.9356966,0.910015013
,,,,
1106,19.56355065,219.5141268,199.9505761,0.910877942
,,,,
1107,19.30231251,219.7786522,200.4763397,0.912173852
,,,,
1108,19.45236432,219.8123655,200.3600012,0.911504686
,,,,
1109,19.61525954,220.2654754,200.6502159,0.91094719
,,,,
1110,19.94949322,220.3753103,200.4258171,0.909474917
,,,,
1111,19.34478657,220.6811553,201.3363687,0.91234056
,,,,
1112,19.37201707,220.5975688,201.2255517,0.912183905
,,,,
1113,19.39081271,221.0084319,201.6176191,0.912262114
,,,,
1114,19.51627807,221.0616939,201.5454159,0.911715695
,,,,
1115,19.61580765,221.2535468,201.6377392,0.911342404
,,,,
1116,19.74420275,221.4805941,201.7363914,0.910853577
,,,,
1117,19.25196623,221.337167,202.0852008,0.913019731
,,,,
1118,19.30081193,221.8113862,202.5105743,0.912985477
,,,,
1119,19.29222923,221.771183,202.4789538,0.913008404
,,,,
1120,19.50763148,222.0984409,202.5908094,0.912166734
,,,,
1121,19.69873976,222.5303238,202.831584,0.911478402
,,,,
1122,19.37828651,222.4692703,203.0909838,0.912894547
,,,,
1123,19.47115399,222.6045436,203.1333896,0.912530294
,,,,
1124,19.50270679,222.7577743,203.2550675,0.912448816
,,,,
1125,19.41664581,223.0004955,203.5838497,0.912930033
,,,,
1126,19.77305469,223.1548654,203.3818107,0.911393128
,,,,
1127,19.49618492,223.322732,203.826547,0.912699506
,,,,
1128,19.72183714,223.5034436,203.7816064,0.911760477
,,,,
1129,19.60034799,223.7607887,204.1604408,0.912404903
,,,,
1130,19.74995387,224.159818,204.4098641,0.911893425
,,,,
1131,19.96878173,224.2276169,204.2588352,0.910944147
,,,,
1132,19.63668225,224.4752985,204.8386163,0.912521857
,,,,
1133,19.92163437,224.6732187,204.7515843,0.911330623
,,,,
1134,20.07750004,225.0542674,204.9767673,0.910788183
,,,,
1135,19.75005173,225.1234397,205.373388,0.912270123
,,,,
1136,20.01814715,225.401083,205.3829358,0.911188771
,,,,
1137,19.67389278,225.0928067,205.418914,0.912596528
,,,,
1138,19.758636,225.7480991,205.9894631,0.912474851
,,,,
1139,19.82452434,225.588777,205.7642527,0.912120964
,,,,
1140,19.29506999,225.6400394,206.3449694,0.914487384
,,,,
1141,19.94994467,226.0478241,206.0978794,0.911744584
,,,,
1142,19.14080497,225.963171,206.822366,0.915292369
,,,,
1143,19.92566948,226.2422518,206.3165824,0.911927726
,,,,
1144,19.52246876,226.4689139,206.9464452,0.913796254
,,,,
1145,20.04690147,226.8849238,206.8380223,0.911642867
,,,,
1146,19.66096936,226.7993808,207.1384114,0.913311186
,,,,
1147,19.74973412,227.0513612,207.3016271,0.913016447
,,,,
1148,19.59983018,227.2836815,207.6838513,0.913764904
,,,,
1149,19.46391359,227.2915901,207.8276765,0.914365888
,,,,
1150,19.54986273,227.5601579,208.0102952,0.914089255
,,,,
1151,19.40695432,227.6762591,208.2693048,0.914760747
,,,,
1152,19.83640474,227.880225,208.0438202,0.912952496
,,,,
1153,19.4301035,227.8578736,208.4277701,0.914727092
,,,,
1154,19.58002264,227.9842412,208.4042185,0.914116772
,,,,
1155,19.39145735,228.3491322,208.9576748,0.915079785
,,,,
1156,19.48178883,228.2532129,208.7714241,0.914648348
,,,,
1157,20.36547839,228.9260936,208.5606152,0.911039069
,,,,
1158,19.53748785,228.6222974,209.0848096,0.914542509
,,,,
1159,19.98627165,229.233111,209.2468394,0.912812457
,,,,
1160,19.3000685,229.1018826,209.8018141,0.915757704
,,,,
1161,20.00766348,229.6759916,209.6683281,0.912887441
,,,,
1162,19.70778182,229.6249606,209.9171788,0.914174044
,,,,
1163,20.23718601,230.0122114,209.7750254,0.912016906
,,,,
1164,20.03278121,229.9923158,209.9595346,0.912898041
,,,,
1165,19.98257476,230.3674818,210.384907,0.913257832
,,,,
1166,19.79967611,230.4137864,210.6141103,0.914069048
,,,,
1167,19.95214492,230.865342,210.913197,0.913576699
,,,,
1168,19.78777963,230.9756008,211.1878212,0.914329567
,,,,
1169,20.04823957,231.0924333,211.0441937,0.913245798
,,,,
1170,19.62923576,231.4348873,211.8056515,0.915184629
,,,,
1171,19.89274494,231.4639241,211.5711791,0.914056823
,,,,
1172,19.76893743,231.8007414,212.031804,0.914715815
,,,,
1173,19.82221363,231.7884156,211.966202,0.914481431
,,,,
1174,19.50042186,232.1105768,212.6101549,0.9159865
,,,,
1175,19.38217531,231.9990514,212.6168761,0.916455799
,,,,
1176,19.97062916,232.7892218,212.8185927,0.914211539
,,,,
1177,19.77026377,232.44889,212.6786262,0.914947911
,,,,
1178,19.61889221,232.8006486,213.1817564,0.915726643
,,,,
1179,19.53716094,232.7526353,213.2154743,0.916060409
,,,,
1180,19.42798082,232.9734668,213.545486,0.916608612
,,,,
1181,19.72267489,233.0106271,213.2879522,0.915357187
,,,,
1182,19.66744472,233.6816097,214.014165,0.915836575
,,,,
1183,19.4845402,233.2683915,213.7838513,0.91647158
,,,,
1184,19.48628773,233.8038259,214.3175382,0.916655394
,,,,
1185,19.29721129,233.6147979,214.3175866,0.917397308
,,,,
1186,20.03325493,234.3638426,214.3305876,0.91452071
,,,,
1187,19.16222231,233.7855245,214.6233022,0.918035035
,,,,
1188,19.60516827,234.4693435,214.8641753,0.91638494
,,,,
1189,19.02884379,233.8827385,214.8538947,0.918639384
,,,,
1190,19.56219708,234.7441286,215.1819315,0.916665873
,,,,
1191,19.06262409,234.4769976,215.4143735,0.918701517
,,,,
1192,19.12469955,234.8031044,215.6784048,0.918550057
,,,,
1193,19.19994939,235.1471606,215.9472113,0.918349219
,,,,
1194,19.30015932,235.0843936,215.7842343,0.917901146
,,,,
1195,19.26502299,235.5781656,216.3131426,0.918222375
,,,,
1196,19.44615215,235.7248367,216.2786846,0.917504865
,,,,
1197,19.16136259,235.9806903,216.8193277,0.918801142
,,,,
1198,19.25808495,236.0171851,216.7591002,0.918403887
,,,,
1199,19.10025852,236.3460361,217.2457776,0.919185196
,,,,
1200,19.0769616,236.2881836,217.211222,0.919264005
,,,,
1201,18.82401426,236.5594097,217.7353954,0.920425849
,,,,
1202,19.02182766,236.6689315,217.6471038,0.919626849
,,,,
1203,19.16778943,237.0522547,217.8844653,0.919141079
,,,,
1204,19.07148725,237.203824,218.1323367,0.919598736
,,,,
1205,19.30670792,237.2660934,217.9593855,0.918628458
,,,,
1206,18.88853321,237.475676,218.5871428,0.920461188
,,,,
1207,19.39847645,237.8167024,218.418226,0.918430975
,,,,
1208,19.21743453,237.9895924,218.7721578,0.919250946
,,,,
1209,19.68039221,238.1921316,218.5117394,0.917375977
,,,,
1210,19.28890183,238.5484044,219.2595026,0.919140512
,,,,
1211,19.00242257,238.2266443,219.2242218,0.920233849
,,,,
1212,19.44527065,238.6724197,219.2271491,0.918527366
,,,,
1213,19.46688743,238.807036,219.3401486,0.918482773
,,,,
1214,19.60929018,239.0624531,219.4531629,0.917974195
,,,,
1215,19.43883303,239.3427495,219.9039165,0.918782445
,,,,
1216,19.28737409,239.5750249,220.2876508,0.919493386
,,,,
1217,19.32706042,239.5580186,220.2309582,0.919322006
,,,,
1218,19.40809571,239.9119036,220.5038079,0.91910324
,,,,
1219,19.85751096,240.1719474,220.3144365,0.917319607
,,,,
1220,19.30022362,240.3077968,221.0075732,0.919685404
,,,,
1221,19.56031068,240.3212796,220.7609689,0.918607663
,,,,
1222,19.25511979,240.4920408,221.236921,0.919934482
,,,,
1223,19.31170746,240.7767206,221.4650131,0.919794125
,,,,
1224,19.30644689,240.7113824,221.4049355,0.919794209
,,,,
1225,19.32450498,241.1912293,221.8667243,0.919878907
,,,,
1226,19.21997898,240.8150091,221.5950301,0.920187786
,,,,
1227,19.50506911,241.5827467,222.0776776,0.919261332
,,,,
1228,19.11897017,241.3383985,222.2194284,0.920779411
,,,,
1229,19.59894561,242.3307079,222.7317623,0.919123145
,,,,
1230,19.36123814,241.7153208,222.3540826,0.919900658
,,,,
1231,19.61974358,242.3921254,222.7723818,0.919057834
,,,,
1232,19.87528755,242.1823053,222.3070177,0.917932536
,,,,
1233,19.54168854,242.5467811,223.0050926,0.91943126
,,,,
1234,20.00971762,242.5404409,222.5307233,0.917499459
,,,,
1235,19.62121623,242.9281707,223.3069545,0.919230379
,,,,
1236,19.7019317,242.8350622,223.1331305,0.918867022
,,,,
1237,20.35875618,243.7366975,223.3779414,0.916472339
,,,,
1238,19.67664463,243.195234,223.5185893,0.919091159
,,,,
1239,20.08494376,243.9539253,223.8689815,0.91766911
,,,,
1240,19.56934824,243.5641149,223.9947666,0.919654222
,,,,
1241,19.7170649,244.1154626,224.3983977,0.919230578
,,,,
1242,19.25976196,243.9080793,224.6483173,0.921036802
,,,,
1243,19.57792769,244.5614778,224.9835501,0.919946805
,,,,
1244,19.45120994,244.3836324,224.9324225,0.920407068
,,,,
1245,19.17968552,244.7704227,225.5907372,0.921642144
,,,,
1246,19.81043025,244.9388695,225.1284393,0.919120921
,,,,
1247,18.95534658,245.1150472,226.1597006,0.922667552
,,,,
1248,20.06753861,245.3903183,225.3227797,0.918221963
,,,,
1249,19.0674203,245.390224,226.3228037,0.922297555
,,,,
1250,19.50403953,245.4726673,225.9686278,0.920544964
,,,,
1251,19.24599251,245.7294756,226.4834831,0.921678128
,,,,
1252,19.22000669,245.8660938,226.6460872,0.921827339
,,,,
1253,18.93778647,245.9701925,227.032406,0.923007799
,,,,
1254,19.28638968,246.1866692,226.9002795,0.921659488
,,,,
1255,18.16951823,246.0842449,227.9147267,0.926165455
,,,,
1256,19.62738183,246.6902578,227.0628759,0.920437142
,,,,
1257,19.00891553,246.6889716,227.6800561,0.922943797
,,,,
1258,19.49296057,246.9103304,227.4173699,0.921052471
,,,,
1259,19.34984116,247.1489107,227.7990695,0.921707763
,,,,
1260,19.46834235,247.1191523,227.65081,0.921218804
,,,,
1261,18.99305445,247.2283265,228.2352721,0.923176059
,,,,
1262,19.35974701,247.6178358,228.2580888,0.921816024
,,,,
1263,18.8969994,247.6538135,228.7568141,0.923695908
,,,,
1264,19.27709765,247.9828989,228.7058012,0.922264407
,,,,
1265,18.93586647,247.9356826,228.9998161,0.923625893
,,,,
1266,19.55332758,248.4527359,228.8994083,0.921299609
,,,,
1267,19.24523251,248.4601614,229.2149289,0.922541979
,,,,
1268,19.3833853,248.8918748,229.5084895,0.922121261
,,,,
1269,18.86704137,248.6832358,229.8161944,0.924132235
,,,,
1270,19.40918721,249.2074016,229.7982144,0.922116329
,,,,
1271,18.85817124,249.064841,230.2066697,0.924284089
,,,,
1272,19.21657552,249.5265655,230.30999,0.922987857
,,,,
1273,18.83657636,249.6161744,230.779598,0.924537837
,,,,
1274,19.3135974,250.0061744,230.692577,0.922747518
,,,,
1275,19.27598706,250.0043001,230.728313,0.922897378
,,,,
1276,19.42567408,250.3411197,230.9154456,0.922403183
,,,,
1277,19.14907752,250.3367921,231.1877146,0.923506739
,,,,
1278,19.53058464,250.6597089,231.1291243,0.922083271
,,,,
1279,19.28637134,250.9216685,231.6352971,0.92313788
,,,,
1280,19.65924043,250.7735911,231.1143507,0.921605619
,,,,
1281,19.00598226,251.1855609,232.1795786,0.924334893
,,,,
1282,19.64844477,251.4919803,231.8435356,0.92187248
,,,,
1283,18.88942182,251.5868791,232.6974573,0.924918891
,,,,
1284,19.53741782,251.8408312,232.3034134,0.922421564
,,,,
1285,18.761274,251.9248607,233.1635867,0.925528295
,,,,
1286,19.5552517,252.3041501,232.7488984,0.922493341
,,,,
1287,18.80584233,252.3157675,233.5099251,0.925467035
,,,,
1288,19.67548814,252.7340221,233.058534,0.922149428
,,,,
1289,19.16110948,252.6222056,233.4610961,0.924151127
,,,,
1290,19.39799452,252.9129359,233.5149413,0.923301691
,,,,
1291,19.12111085,252.9684757,233.8473649,0.924413069
,,,,
1292,19.66995135,253.2780982,233.6081468,0.922338522
,,,,
1293,18.71511177,253.0933286,234.3782168,0.926054504
,,,,
1294,19.39056677,253.4990607,234.1084939,0.923508329
,,,,
1295,19.20394011,253.7004239,234.4964838,0.924304659
,,,,
1296,19.60404732,254.1022313,234.498184,0.922849763
,,,,
1297,19.34587224,254.2981653,234.9522931,0.923924452
,,,,
1298,19.09897862,254.1750176,235.076039,0.924858946
,,,,
1299,19.6759597,254.8216807,235.145721,0.922785378
,,,,
1300,19.58278523,254.6431707,235.0603854,0.923097151
,,,,
1301,19.75801136,255.1677322,235.4097208,0.922568535
,,,,
1302,20.01007602,255.3797865,235.3697105,0.921645811
,,,,
1303,19.91694712,255.8264173,235.9094702,0.922146636
,,,,
1304,20.2025386,255.9260094,235.7234708,0.921061018
,,,,
1305,19.92982724,256.0794339,236.1496067,0.922173261
,,,,
1306,19.71616802,256.3379477,236.6217797,0.923085254
,,,,
1307,19.86166618,256.5570232,236.695357,0.922583814
,,,,
1308,20.02288823,256.5316953,236.5088071,0.921947702
,,,,
1309,19.4395268,256.6038695,237.1643427,0.924243049
,,,,
1310,19.42076355,256.7806098,237.3598462,0.924368263
,,,,
1311,19.40455318,256.9143109,237.5097577,0.924470719
,,,,
1312,19.40665529,257.1544361,237.7477808,0.924533072
,,,,
1313,18.91371666,256.8727643,237.9590476,0.926369319
,,,,
1314,19.58696056,257.5061361,237.9191756,0.923935946
,,,,
1315,19.36052836,257.7429016,238.3823733,0.924884339
,,,,
1316,19.60994822,257.8684317,238.2584835,0.923953669
,,,,
1317,19.35611827,258.4260076,239.0698893,0.92509996
,,,,
1318,19.28805544,258.1599114,238.871856,0.925286404
,,,,
1319,19.72543505,258.9394236,239.2139886,0.923822202
,,,,
1320,18.57775822,258.3836638,239.8059056,0.928100105
,,,,
1321,19.91654134,259.3347974,239.418256,0.923201431
,,,,
1322,18.77737198,258.8391552,240.0617832,0.927455443
,,,,
1323,19.95912761,259.701452,239.7423244,0.923145876
,,,,
1324,19.31251604,259.4424251,240.1299091,0.925561457
,,,,
1325,19.49389969,259.6281642,240.1342645,0.924916082
,,,,
1326,19.31133948,259.700292,240.3889525,0.925639901
,,,,
1327,19.67157444,260.0601915,240.3886171,0.92435761
,,,,
1328,19.32896204,260.1204514,240.7914894,0.925692263
,,,,
1329,19.98243177,260.5834058,240.600974,0.923316561
,,,,
1330,19.34993608,260.4128702,241.0629341,0.925695162
,,,,
1331,19.84526269,260.8113019,240.9660392,0.923909499
,,,,
1332,19.5960877,260.9405683,241.3444806,0.924902104
,,,,
1333,19.94261508,261.2057699,241.2631548,0.923651705
,,,,
1334,19.63135237,261.250172,241.6188197,0.924856117
,,,,
1335,19.8909698,261.5384155,241.6474457,0.923946279
,,,,
1336,20.03775878,261.6714851,241.6337263,0.923423988
,,,,
1337,19.83209828,261.8413897,242.0092914,0.924259116
,,,,
1338,19.4051894,262.0226908,242.6175014,0.925940806
,,,,
1339,19.24356875,262.1450531,242.9014844,0.926591906
,,,,
1340,19.12886199,262.0793584,242.9504964,0.927011184
,,,,
1341,19.33155361,262.5809953,243.2494417,0.926378702
,,,,
1342,19.33662326,262.5041093,243.167486,0.926337826
,,,,
1343,19.25454275,262.830242,243.5756993,0.926741525
,,,,
1344,19.37624191,262.8611024,243.4848605,0.926287147
,,,,
1345,19.2377147,263.1135457,243.875831,0.926884362
,,,,
1346,19.71900443,263.4452074,243.726203,0.925149504
,,,,
1347,19.14508475,263.6626245,244.5175398,0.927387946
,,,,
